main_food_group	company_name	product_name	brand_name	product_weight
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Fresh Soya Milk with Almond High Calcium Reduced Sugar	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Fresh Soya Milk with Almond High Calcium Reduced Sugar	F&N Nutrisoy	500ml
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Fresh Soya Millk High Calcium Reduced Sugar	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Fresh Soya Millk High Calcium Reduced Sugar	F&N Nutrisoy	500ml
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy No Sugar Added Fresh Soya Milk High Calcium with Omega	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Reduced Sugar Fresh Soya Milk High Calcium with Omega	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N NutriSoy Soya Milk with Calcium Reduced Sugar	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N NutriSoy Soya Milk with Calcium Reduced Sugar	F&N Nutrisoy	250ml
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N NutriSoy Soya Milk with Calcium Reduced Sugar (new)	F&N Nutrisoy	250ml
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	F&N Nutrisoy Soya Milk with Calcium Reduced Sugar 1L (new)	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	NTUC FairPrice Co-operative Limited	FairPrice Baked Almonds	Fairprice	150g
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Baked Beans in Tomato Sauce (R-2015)	Fairprice	420g
Legumes, Nuts and Seeds	NTUC FairPrice Co-operative Limited	FairPrice Baked Cashew Nuts	Fairprice	150g
Legumes, Nuts and Seeds	NTUC FairPrice Co-operative Limited	FairPrice Baked Cashew Nuts	Fairprice	0.15Kg
Legumes, Nuts and Seeds	NTUC FairPrice Co-operative Limited	FairPrice Baked Macadamia	Fairprice	150g
Legumes, Nuts and Seeds	NTUC FairPrice Co-operative Limited	FairPrice Classic Mix	Fairprice	150g
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Hi Calcium Fresh Soya Milk Unsweetened	Fairprice	1L
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice High Calcium Fresh Soya Milk Original	Fairprice	1L
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice High Calcium Reduced Sugar Fresh Soya Milk	Fairprice	1L
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Shandong Groundnuts	Fairprice	150g
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Silken Tofu	Fairprice	250g
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Silken Tofu	Fairprice	300g
Legumes, Nuts and Seeds	NTUC Fairprice Co-Operative Limited	FairPrice Tau Kwa	Fairprice	2 x 200g
Legumes, Nuts and Seeds	Min Hiang Food Pte Ltd	First Brew Soya Milk	First Brew	420ml
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Cashew Nuts	Five Loaves	150g
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Mixed Seeds	Five Loaves	150g
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Premium Trail Mix	Five Loaves	80g
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Premium Trail Mix	Five Loaves	250g
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Trail Mix	Five Loaves	150g
Legumes, Nuts and Seeds	Newstart Health Food Pte Ltd	Five Loaves Trail Mix	Five Loaves	360g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Extra Smooth Silken Tofu	Fortune	300g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Silken Tofu	Fortune	300g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Silken Tofu with Omega 3	Fortune	300g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Tau Kwa (Soyabean Cake)	Fortune	400g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Tau Kwa with Omega 3	Fortune	400g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Traditional Chinese Tofu	Fortune	300g
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Fortune Traditional Chinese Tofu with Omega 3	Fortune	300g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Dry Roasted Hazelnuts	Garden Picks	100g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Dry Roasted Hazelnuts	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Macadamia Nuts - Ready to eat	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Macadamia Nuts - Ready to eat	Garden Picks	70g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Pumpkin Seeds - Ready to eat	Garden Picks	180g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Pumpkin Seeds - Ready to eat	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Sunflower Seeds - Ready to eat	Garden Picks	220g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw Sunflower Seeds - Ready to eat	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw USA Almonds - Ready to eat	Garden Picks	150g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw USA Almonds - Ready to eat	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw USA Walnuts - Ready to eat	Garden Picks	110g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Raw USA Walnuts - Ready to eat	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Roasted Peanuts Unsalted	Garden Picks	300g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Roasted Peanuts Unsalted	Garden Picks	500g
Legumes, Nuts and Seeds	Garden Picks Food Manufacturing LLP	Garden Picks Sunrise Trail Mix	Garden Picks	120g
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Silken Tofu	Hara	300g
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Soy Soya Milk Drink	Hara	2L
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Soy Soya Milk Drink	Hara	500ml
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Steamboat Tofu	Hara	300g
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Tau Kwa	Hara	400g
Legumes, Nuts and Seeds	Hara Soy Pte Ltd	Hara Traditional Chinese Tofu	Hara	300g
Legumes, Nuts and Seeds	Jollibean Foods Pte Ltd	Jollibean Classic Soy Milk	Jollibean	16oz
Legumes, Nuts and seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Black Soy Nut Mix	Kangaroo	30g
Legumes, Nuts and seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Black Soy Nut Mix	Kangaroo	7 x 30g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Brand Healthy Nut	Kangaroo	400g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Brand Roasted Almond	Kangaroo	270g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Brand Toasted Original Mixed	Kangaroo	270g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Harvest Goji Berry Nut Mix	Kangaroo	30g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Harvest Goji Berry Nut Mix	Kangaroo	7 x 30g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Harvest Walnuts Cranberry Nut Mix 30 g	Kangaroo	30g
Legumes, Nuts and Seeds	Sun Lim Garden Foodstuffs Pte. Ltd.	Kangaroo Harvest Walnuts Cranberry Nut Mix4	Kangaroo	7 X 30 g
Legumes, Nuts and Seeds	Malaysia Dairy Industries Pte Ltd	Marigold Power Beans Hi-Calcium Almond Flavoured Fresh Soya Milk	Marigold	1L
Legumes, Nuts and Seeds	Malaysia Dairy Industries Pte Ltd	Marigold Power Beans Hi-Calcium Honeydew Flavoured Fresh Soya Milk	Marigold	1L
Legumes, Nuts and Seeds	Malaysia Dairy Industries Pte Ltd	Marigold Power Beans Reduced Sugar Hi-Calcium Fresh Soya Milk	Marigold	1L
Legumes, Nuts and Seeds	Malaysia Dairy Industries Pte Ltd	Marigold Power Beans Unsweetened Hi-Calcium Fresh Soy Milk	Marigold	1L
Legumes, Nuts and Seeds	MarinEx Pharmaceuticals (Singapore) Pte Ltd	MarinEx OsteoSoy	MarineEx	12 sachets x 26g
Legumes, Nuts and Seeds	MarinEx Pharmaceuticals (Singapore) Pte Ltd	MarinEx OsteoSoy Spirulina	MarineEx	12 Sachets x 26g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonder Baked Cashew Nuts - R2015	Nature's Wonders	70g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Almonds	Nature's Wonders	240g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Almonds	Nature's Wonders	420g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Almonds - R2015	Nature's Wonders	70g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Almonds - R2015Jul	Nature's Wonders	220g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Cashew Nuts	Nature's Wonders	240g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Cashew Nuts	Nature's Wonders	380g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Cashew with Cranberries	Nature's Wonders	400g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Cashews- R2015Jul	Nature's Wonders	220g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Cashews- R2015Jul	Nature's Wonders	70g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	NATURE'S WONDERS BAKED CASHEWS WITH ALMONDS MIX	Nature's Wonders	400g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Macadamia Nuts	Nature's Wonders	240g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Macadamia Nuts	Nature's Wonders	380g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Macadamia Nuts - R2015	Nature's Wonders	70g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Pistachios	Nature's Wonders	240g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked Pistachios - R2015Sept	Nature's Wonders	220g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked USA Walnuts	Nature's Wonders	200g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Baked USA Walnuts	Nature's Wonders	270g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Fruit & Nuts Fusion	Nature's Wonders	130g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Fruit & Nuts Fusion	Nature's Wonders	300g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Fruit & Nuts Fusion	Nature's Wonders	320g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Fruit & Nuts Fusion	Nature's Wonders	400g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Macadamia with Cashews Mix	Nature's Wonders	150g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Macadamia with Cashews Mix	Nature's Wonders	400g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Macademia with Almond Mix	Nature's Wonders	400g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Natural Premium Mix	Nature's Wonders	420g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders The Royal Mix	Nature's Wonders	240g
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	NutriSoy Omega No Sugar Added Fresh Soya Milk	F&N Nutrisoy	1L
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	NutriSoy Omega No Sugar Added High Calcium Fresh Soya Milk	Nutrisoy	475ml
Legumes, Nuts and Seeds	F&N Foods Pte Ltd	NutriSoy Omega Reduced Sugar Fresh Soya Milk	F&N Nutrisoy	1L
Legumes, Nuts and seeds	Nuts 'N' Co. Pte Ltd	Nuts N Co. Premium Australian Roasted Macadamias	Nuts N Co	60g
Legumes, Nuts and Seeds	Nuts 'N' Co. Pte Ltd	Nuts N Co. Premium Australian Roasted Macadamias	Nuts N Co	60g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Organic Linseed	Origins	500g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Almonds	Origins	100g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Almonds	Origins	250g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Macadamia Nuts	Origins	100g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Macadamia Nuts	Origins	250g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Pumpkin Seeds	Origins	100g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Pumpkin Seeds	Origins	250g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Sunflower Seeds	Origins	100g
Legumes, Nuts and Seeds	Origins Healthcare Pte Ltd	Origins- Raw Sunflower Seeds	Origins	250g
Legumes, Nuts and Seeds	Huamao Agencies Sdn Bhd	Polleney Pure Soyabean Powder	Polleney	12 sticks x 25g
Legumes, Nuts and Seeds	Huamao Agencies Sdn Bhd	Polleney Pure Soyabean Powder	Polleney	500g
Legumes, Nuts and Seeds	Huamao Agencies Sdn Bhd	Polleney Soybean Crystal	Polleney	400g
Legumes, Nuts and Seeds	Huamao Agencies Sdn Bhd	Polleney Soybean Powder with Fruit and Veggie	Polleney	400g
Legumes, Nuts and Seeds	EUU Pte Ltd	PURESOY Organic Soya Powder Low Sugar	Puresoy	25g x 13 sachets
Legumes, Nuts and Seeds	EUU Pte Ltd	PURESOY Organic Soya Powder No Sugar Added	Puresoy	25g x 13 sachets
Legumes, Nuts and Seeds	So Fei International Trading Pte Ltd	Sahmyook Black Soybean Drink 90 kcal	Sahmyook	185ml
Legumes, Nuts and seeds	So Fei International Trading Pte Ltd	Sahmyook Chocolate Soy Milk	Sahmyook	190ml
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	Sobe Trim Reduced Sugar Fresh Soya Milk	Sobe	1L
Legumes, Nuts and Seeds	Ledrink (Singapore) Pte Ltd	Soy Master Soy Milk	Soy Master	24 x 320ml
Legumes, Nuts and Seeds	Lam Soon Singapore Pte Ltd	Soyfresh Soya Milk with Omega 3 & 6 Low Sugar with Calcium	Soyfresh	1L
Legumes, Nuts and Seeds	Lam Soon Singapore Pte Ltd	Soyfresh Soya Milk with Omega 3 & 6 with Calcium	Soyfresh	1L
Legumes, Nuts and Seeds	Fortune Food Manufacturing Pte Ltd	SoyWorld Tau Kwa	Soyworld	400g
Legumes, Nuts and Seeds	Super Coffee Corporation Pte Ltd	SUPER Soy Milk Powder	Super Soy	35g x 12 sachets
Legumes, Nuts and Seeds	Super Coffee Corporation Pte Ltd	SUPER Soy Organic Milk Powder - No Cane Sugar Added	Super Soy	30g x 15 sachets
Legumes, Nuts and Seeds	Super Coffee Corporation Pte Ltd	Super-NutreMill Instant Soymilk Powder	Super - NutreMill	35g x 15 sachets
Legumes, Nuts and Seeds	Super Coffee Corporation Pte Ltd	Super-Nutremill Instant Soymilk Powder - No Added Sugar	Super - NutreMill	30g x 15 sachets
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Tai Sun Roasted Grams	Tai Sun	150g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Tai Sun Roasted Peanuts	Tai Sun	150g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Tai Sun Shandong Groundnuts	Tai Sun	120g
Legumes, Nuts and Seeds	Tai Sun(Lim Kee) Food Industries Pte Ltd	Tai Sun Shandong Groundnuts	Tai Sun	120 g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Baked Almond	The Olive Seed	100g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Macadamia Nuts	The Olive Seed	80g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Pecan Nuts	The Olive Seed	80g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Raw Cashew Nuts - Ready To Eat	The Olive Seed	150g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Raw Cashew Nuts - Ready To Eat	The Olive Seed	159g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Roasted Cashew Nuts	The Olive Seed	100g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Sunflower Seeds Kernel	The Olive Seed	200g
Legumes, Nuts and Seeds	The Olive Seed	The Olive Seed Walnuts	The Olive Seed	100g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden All Natural Cocktail Snack	Tong Garden	185g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden All Natural Cocktail Snack	Tong Garden	400g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden All Natural Cocktail Snack	Tong Garden	160g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Roasted Gram	Tong Garden	40g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Salted Almond	Tong Garden	40g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Salted Cashews Nuts Mixed Macademia	Tong Garden	150g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Salted Cashews Nuts Mixed Macademia	Tong Garden	140g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Salted Cashews Nuts Mixed Macademia	Tong Garden	35g
Legumes, Nuts and Seeds	Tong Garden Food (Malaysia) Sdn. Bhd.	Tong Garden Salted Macademia	Tong Garden	35g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd BaiYe Tofu	Unicurd	250g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Black Silken Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Black Tau Kwa	Unicurd	400g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Chinese Tofu Plus Vitamin + Fibre	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Cold Dish Yakko Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Extra Smooth Silken Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Firm Organic Tau Kwa	Unicurd	400g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Firm Springy Pressed Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Firm Tau Kwa	Unicurd	400g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Firm Tau Kwa	Unicurd	600g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Silken Tofu Plus Omega 3+6	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Smooth Chinese Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Springy Silken Tofu	Unicurd	250g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Springy Silken Tofu	Unicurd	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Tau Kwa with Omega 3	Unicurd	400g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Vitasoy Black Soymilk	Unicurd	5L
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Unicurd Vitasoy Soymilk	Unicurd	5L
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Instant Nutritious Soya Milk Powder	UNISOY	30g x 12 sticks
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Instant Nutritious Soya Milk Powder	UNISOY	500g
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Instant Organic Soya Milk Powder "No Cane Sugar Added"	UNISOY	30g x 12 sticks
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Instant Organic Soya Milk Powder "No Cane Sugar Added"	UNISOY	500g
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Soya Chocolate Nutritious Malt Drink Cocoa Soy	UNISOY	500g
Legumes, Nuts and Seeds	Unifood International (S) Pte Ltd	UNISOY Soya Chocolate Nutritious Malt Drink Cocoa Soy	UNISOY	15 x 30g
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Melon Flavored Soy Drink	Vitasoy	375ml
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Melon Flavored Soy Drink	Vitasoy	250ml
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Melon Flavored Soy Drink (Green packaging)	Vitasoy	250ml
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Vitasoy Premium Organic Sprouted Pressed Tofu	Vitasoy	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Vitasoy Premium Organic Sprouted Silken Tofu Soup	Vitasoy	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Vitasoy Premium Organic Sprouted Silken Tofu Steam	Vitasoy	300g
Legumes, Nuts and Seeds	Unicurd Food Company Pte. Ltd.	Vitasoy Premium Organic Sprouted Tau Kwa	Vitasoy	220g
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink	Vitasoy	1L
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink	Vitasoy	250ml
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink	Vitasoy	375ml
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink (Yellow packaging)	Vitasoy	1L
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink (Yellow packaging)	Vitasoy	250ml
Legumes, Nuts and Seeds	Vitasoy International Holdings Limited	Vitasoy Soya Bean Drink (Yellow packaging)	Vitasoy	375ml
Legumes, Nuts and Seeds	Viva Foods Asia Pte Ltd	Viva Nuts (Natural Flavor)	Viva	70g
Legumes, Nuts and Seeds	Viva Foods Asia Pte Ltd	Viva Nuts Spicy Flavor	Viva	70g
Legumes, Nuts and Seeds	Viva Foods Asia Pte Ltd	Viva Nuts Wasabi Flavor	Viva	70g
Meat and Poultry	Lim Traders Pte Ltd	(Lim Traders) Chicken Breaded Patties	(Lim Traders)	1.8kg
Meat and Poultry	Lim Traders Pte Ltd	(Lim Traders) Chicken Breaded Patties	(Lim Traders)	360g
Meat and Poultry	Amoy Canning Corporation (Singapore) Ltd	Amocan Premium Curry Chicken	Amocan Premium	300g
Meat and Poultry	BBQ House	BBQ House Chicken Satay	BBQ House	50 sticks
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Chicken Patties (Breaded) -Reduced Salt	Bibik's Choice	0.9 kg
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Pepper Chicken Patties - Reduced Salt	Bibik's Choice	1.7kg
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Pepper Chicken Patties - Reduced Salt	Bibik's Choice	900g
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Pepper Chicken Patties(Breaded)-Reduced Salt	Bibik's Choice	0.9 kg
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Roasted Chicken Fillet	Bibik's Choice	1000g
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	BIBIK'S CHOICE Spicy Chicken Nugget- Reduced salt	Bibik's Choice	850g
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Spicy Chicken Patties (Breaded) - Reduced Salt	Bibik's Choice	0.9kg
Meat and Poultry	Sin Li-Hin Frozen Food Pte Ltd	Bibik's Choice Tempura Chicken Nugget-reduced salt	Bibik's Choice	850g
Meat and Poultry	Charoen Pokphand Intertrade Singapore Pte Ltd	CP Raw Frozen Skinless Bone-in Chicken Drum	CP	1kg
Meat and Poultry	Charoen Pokphand Intertrade Singapore Pte Ltd	CP Raw Frozen Skinless Bone-in Chicken Leg	CP	1kg
Meat and Poultry	Charoen Pokphand Intertrade Singapore Pte Ltd	CP Raw Frozen Skinless Bone-in Chicken Thigh	CP	1kg
Meat and Poultry	Charoen Pokphand Intertrade Singapore Pte Ltd	CP Raw Frozen Skinless Boneless Breast Chicken	CP	1kg
Meat and Poultry	Charoen Pokphand Intertrade Singapore Pte Ltd	CP Raw Frozen Skinless Boneless Leg Chicken	CP	1kg
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Beef PakSatay (300g) with Satay Sauce (200g) (Pan Fry Satay)	Fairprice	300g
